Item_Weight,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Age,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
7.365,225.172,0,1,11.462363847844111,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.5,89.583,2,0,9.471358306085973,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18.25,257.2962,0,0,6.520741986676547,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.825,140.2496,1,0,12.12336818692894,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.475,214.5192,0,1,10.823049531689584,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12.15,164.6184,0,1,11.853783537389065,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.97,172.0422,1,0,13.382808035399997,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15.25,217.1192,1,2,11.29780352963437,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16.35,225.6062,1,0,9.111554111850248,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.1,158.1604,0,1,9.632313260070681,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.8,177.8686,0,2,12.573278057020428,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.3,98.6726,0,2,7.381172138716884,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,36.6532,0,1,7.301079099900521,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16.75,86.2856,0,1,8.79855415392939,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.25,93.1804,1,2,8.37818351463016,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.0,81.2618,0,1,6.046857715557255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.2,125.2678,0,0,4.2787129093858045,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.0,121.5414,1,2,10.376418106771663,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,122.9072,1,0,12.49997088272571,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.1,193.5478,1,0,12.596050886238414,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12.15,241.6828,1,0,12.774869182682966,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13.0,77.2986,0,1,8.485841009310409,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.65,262.9594,1,2,13.050582639468196,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.73,153.9998,1,0,13.0475931575723,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.88,152.2998,0,1,11.127452009004198,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12.35,57.3246,0,1,8.657196273634755,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,169.6474,0,1,10.489787038255526,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.395,158.4604,0,0,4.5706316681171,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.195,111.786,0,1,9.31033250331846,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.51,115.7518,1,0,13.138062626908564,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9.695,158.9604,0,1,9.384130311233484,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19.35,48.8034,0,2,5.748167399670991,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.7,146.6102,1,0,10.783567272347991,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.985,128.4678,0,2,6.485316040097967,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.85,103.7964,0,0,4.976331026904718,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.7,180.266,0,2,9.176667990507452,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12.5,198.8742,0,2,13.440762066456385,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.35,65.6168,1,0,5.958403118602633,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.72,79.8986,0,1,8.152621998919207,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.2,162.1578,0,2,8.561211892837871,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19.85,166.5474,1,0,12.371754629169805,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19.6,125.7046,1,0,11.29919811934466,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.1,163.9842,0,2,5.703900487988738,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.895,208.3954,0,0,8.041877249978578,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2,195.311,0,1,11.404714516237338,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.5,120.0756,0,2,10.201185241847217,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17.6,165.2868,2,0,11.166311775699986,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.15,106.8622,1,2,9.795990489790343,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.3,121.9098,1,0,11.440740081293468,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19.6,167.2816,0,1,9.798907844599022,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.895,147.7102,0,1,9.623197020016082,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.85,114.2492,0,1,9.558811701047459,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.1,159.7604,0,1,10.693279063047887,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,125.2362,0,2,8.757083364102789,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.85,179.9318,1,0,10.708319047301128,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16.85,194.1478,0,0,8.310294394444757,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,44.477,2,0,7.606522301997678,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.85,41.048,0,1,6.370930775105333,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
21.2,174.837,0,1,13.22468716956092,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.35,148.3392,0,1,11.928052642532963,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.11,46.6086,0,1,6.897059756558978,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.0,44.906,1,2,6.988290658454225,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17.6,118.9124,1,0,10.869073120993434,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.59,266.5884,0,2,8.642891482567329,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.425,115.6808,1,2,8.79855415392939,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.7,195.111,1,0,13.102641885863095,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12.0,124.6388,0,1,9.930970616769118,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.535,120.344,1,2,11.888577199940881,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.68,190.9162,1,2,13.022117788012531,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14.7,48.6034,0,1,4.859795479055888,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.3,263.0226,2,0,13.650816856842026,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.8,76.2012,0,1,9.264060804860419,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.1,114.715,0,1,7.472122166814459,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.785,64.251,0,1,8.649400503989238,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13.8,54.893,0,1,7.072666640937444,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.8,81.7618,1,0,7.863087747273887,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10.5,171.1106,0,1,11.658666052339015,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12.65,58.7588,0,2,6.037846734292971,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19.7,124.2362,0,1,9.61101059954568,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10.8,98.441,0,2,3.9392499476623,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.655,167.1184,1,0,10.427159557472251,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.1,134.4942,1,0,9.560871272004816,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16.2,74.9696,0,1,10.011241626357254,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.3,96.3094,2,0,7.032882481776535,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20.2,175.7712,0,2,5.80488090473677,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.6,180.1976,0,2,4.757445353519732,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.7,108.6912,0,1,10.040730034915097,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.6,188.0556,0,1,9.87405803097101,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.5,223.5088,0,1,12.634867994170232,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13.5,96.1068,2,0,9.548498281429973,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13.65,186.3924,0,2,9.257406382616564,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.27,97.7384,2,0,6.784643413236181,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21.1,144.747,0,2,4.433377115936285,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.86,231.201,0,1,13.732765211792717,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14.7,47.5034,2,0,7.8760596017095885,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.215,211.9218,1,0,11.486577358489527,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.195,45.2744,0,1,7.072666640937444,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.15,54.2982,1,2,8.183838549731085,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.3,60.4562,0,1,9.439663555980003,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.8,116.7834,2,0,10.202954898452385,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.6,110.0912,0,1,9.728324379146951,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.6,178.2686,1,2,9.713468166100839,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,43.6744,0,1,6.067762364267393,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.0,105.628,1,2,8.758346799818424,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.1,168.4158,1,2,8.977967036689762,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.3,197.7426,0,1,10.544186471938342,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.3,73.838,0,1,8.483120170830903,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.0,248.175,2,0,11.562478235750907,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14.65,247.2776,0,2,7.266117150161066,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.98,82.4934,1,0,7.901854789492899,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.0,107.0622,0,2,8.741888848895773,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17.0,172.5106,0,1,9.856834123554318,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15.15,152.3708,0,1,11.217638941694332,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.2,49.4376,0,2,4.839727211541456,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7,40.8138,1,0,9.047678640686334,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.355,146.9418,0,1,8.014016483257056,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.15,224.4404,2,0,9.475565617797159,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17.25,40.048,1,2,6.0318219362198295,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.46,144.6102,2,0,10.950787974979646,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.77,175.3028,1,0,11.779677934204852,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.78,262.2568,0,2,13.080389963268525,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18.7,151.9682,2,0,11.420380825589813,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19.2,180.3318,0,1,11.495291926661423,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16.7,240.1564,1,0,14.331921529989312,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.85,81.8618,0,2,4.593542586376321,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.31,147.7734,1,0,12.557497613939015,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7.855,245.646,1,0,11.756851486327974,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.35,39.9454,1,0,5.930318994880626,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20.35,81.6276,0,2,9.454485294822218,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7.895,88.9198,1,0,11.196319322216862,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17.85,189.7188,0,2,10.178114237122276,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.615,231.33,2,0,12.604701033352862,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,47.2744,0,1,7.072666640937444,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14.5,145.8444,1,0,11.83128973076849,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.1,56.7614,1,0,8.060326705970377,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11.65,187.324,0,1,9.575259367569247,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21.2,104.4332,0,2,5.576936889713048,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.5,262.1568,0,0,6.5557244604564895,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.195,158.5578,0,2,10.337978574017342,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.1,43.2796,1,0,4.244797926671492,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.095,140.3838,2,0,9.516360365260203,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.1,142.5786,1,0,11.388313348236736,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12.1,165.3526,1,2,11.520677290907855,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.235,263.791,1,0,9.929085764793369,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15.0,121.8414,0,0,5.200528285892828,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.35,39.1164,1,0,8.464017035810723,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10.65,232.3668,0,2,11.747946543203263,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9.8,114.2492,0,0,6.306463828560314,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18.25,173.408,2,0,8.034160745748501,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.75,62.0168,1,0,9.031250316813232,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.6,251.8698,1,2,11.617670119704625,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17.0,144.247,0,1,11.206280256043144,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.6,190.2872,1,2,12.658453245568035,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8.51,173.5422,1,2,12.873969201862941,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.88,150.3392,1,0,6.240421424039033,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.905,60.2878,1,0,8.285937158364266,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.43,258.8988,1,0,11.136114879918463,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.85,183.8292,2,0,10.52365778056074,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.7,177.2028,1,0,11.431249623626549,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.6,216.6192,0,2,5.01379577816918,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.3,209.627,1,0,12.026032790471604,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.5,144.6102,1,0,10.045319384409416,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.85,92.312,0,2,5.908259274117209,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.765,40.1164,0,1,6.604956261318646,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.75,186.924,1,0,11.227555823667577,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.035,229.0036,0,1,12.326422495389776,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.355,94.1462,0,2,10.091853789297648,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.13,63.0536,0,1,8.442060965543407,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.5,143.3128,0,2,8.858073154538797,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.5,119.144,1,0,11.29780352963437,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.35,45.4744,1,0,8.040335331179017,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.75,150.4734,0,1,7.672554310308278,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13.15,93.0436,1,0,10.281858982876003,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13.35,179.066,0,1,10.696449477592026,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.96,163.2894,0,1,12.497767144375851,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.92,175.237,0,1,9.947896846129053,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6.635,121.8098,1,2,9.850116932607541,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.5,106.7938,2,0,11.27683631092603,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.13,62.4536,0,2,8.442060965543407,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.315,154.434,0,2,8.745693254601276,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16.0,46.1718,0,0,3.9146202700146278,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.85,146.576,0,0,6.206779512172706,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.85,94.4094,1,0,8.054187840283422,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.0,43.4744,0,2,6.614700497903579,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19.1,172.3422,0,1,10.56380666211681,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19.0,105.4622,2,0,7.828796916720494,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.5,84.654,1,2,8.414427128203505,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.75,99.8674,1,2,10.2548406746329,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,95.9068,1,0,11.268423896453326,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.195,85.9566,0,1,9.299364103478478,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19.35,173.8738,0,1,10.371312019562076,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11.8,224.1772,0,1,10.92219894876311,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.6,40.6454,0,1,4.649682511172474,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,115.5834,0,1,8.753290502737634,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14.85,158.263,1,2,10.652662610756874,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6.465,48.2034,0,2,3.9473805236643447,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.5,60.1562,0,1,9.145959385747174,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.635,150.005,0,1,9.471358306085973,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.405,92.4146,0,1,8.89723992868191,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.365,177.0712,0,2,5.80488090473677,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.35,51.9008,0,1,7.16284619188323,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13.1,153.8024,1,0,14.677586353785053,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16.1,109.3596,0,1,8.361331596218001,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17.7,80.9276,1,0,6.402601345619169,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.1,188.853,0,1,11.28733128024847,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.3,96.5726,2,0,10.132501774602916,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.895,244.317,1,0,14.966997003011542,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.6,114.3176,0,1,9.700549759190782,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.78,264.5568,1,0,13.81576907417667,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8.195,91.8462,0,1,10.21620455208216,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.65,184.824,0,2,11.421740745524959,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.35,102.3016,0,1,9.178933182047729,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.25,246.646,0,2,10.410309814646965,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.395,230.5352,0,2,7.0975268874753965,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.1,252.3356,0,2,11.869967335451255,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10.85,89.7856,1,0,7.863087747273887,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17.6,113.2202,1,0,9.816369562520224,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.0,148.4418,0,1,12.14697754796012,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.5,99.0384,0,0,4.879672222773892,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.065,94.4094,2,0,10.882791904994054,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16.85,195.5478,0,1,12.271505268976469,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,228.4668,0,1,10.498899353621178,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.3,181.6292,2,0,10.292273344566253,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.215,37.9848,0,1,7.381172138716884,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20.1,226.6036,0,1,14.136677334859183,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
