Item_Weight,Item_MRP,Item_Outlet_Sales,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
9.895,230.6642,68.17099089788853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10.695,121.14399999999999,43.789313764890174,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.15,144.3812,16.880829363511737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
18.35,224.0746,36.69124691258121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
15.7,132.2942,47.45947113063946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.785,263.9252,77.6754761813534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19.1,233.5958,48.34209345901355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.5,100.1384,54.3705067108998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12.6,109.7228,39.33597844213361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
14.7,49.5034,17.07689667357626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.2,125.9678,52.89320939402335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.15,126.3046,51.133126249037424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
8.275,120.7414,66.22907518605405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12.6,161.49200000000002,79.94798308900607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
18.2,140.81799999999998,59.12233080655734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8.315,252.2724,70.94679696786882,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
12.6,254.2356,67.66122079891849,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.2,100.37,31.60221511223541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.15,182.595,58.98139537176108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7.51,112.4544,44.870694222398654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
13.85,232.23,37.392245185332214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.1,47.4718,21.742079017426093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
19.85,125.602,25.1497514898259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.6,83.2276,39.285167684509126,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.7,169.37900000000002,39.08978127337118,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.0,46.3376,45.92661973191582,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
20.35,127.2678,31.895805366850357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
10.5,218.4508,53.119303459288695,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.435,207.7638,24.923711601605408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.655,167.25,48.27318096003204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.1,152.8366,40.773797958983415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.0,65.4168,40.76563258432279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
14.15,39.3138,22.97780233181581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
16.2,59.522,17.30924608410199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.5,80.6592,40.63476344215627,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.35,122.7072,38.34170575235275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8.85,181.5292,35.73519833441533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.55,122.4072,29.283961480646706,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.7,109.1886,43.47650169919378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.5,105.09899999999999,10.158690860539068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6,210.2612,20.44804147100646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9.395,85.5908,31.728372161206128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.21,103.1332,57.28055865649356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18.35,194.0162,53.72376569080019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11.3,93.3094,55.19692745071958,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17.25,40.8822,25.070205423968908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.3,113.5544,14.956898074132885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.85,164.7526,36.27148742469765,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.6,168.0158,36.564004157094175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
12.15,119.14399999999999,46.4455810599889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
17.75,112.4544,49.606418939488066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.35,76.2328,21.526653246615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8.785,120.5414,39.798721084979604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4.785,87.2224,59.11106833749496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.11,131.2968,30.22379195269846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16.75,125.17299999999999,59.76635341059383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
15.15,129.9284,47.3400760455663,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10.5,159.4578,55.2150178846299,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.65,93.6094,60.9357579751003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.7,60.9562,18.85569410019159,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
9.035,148.9708,47.50854659953301,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
11.0,38.448,34.61849216820398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11.8,46.3402,16.602445602982712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.695,121.844,47.71829837703771,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.72,146.2102,65.02688520911947,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9.105,33.79,14.132940246105903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16.2,156.7972,61.14844887648418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14.1,175.037,18.78494077712251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.75,193.2504,51.812214776054496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
13.3,149.4708,36.799961956502074,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.425,115.8808,41.925076028553605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.35,53.2324,26.963931464087352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.6,48.8376,22.96330986595791,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.2,139.81799999999998,28.963908576019225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.0,104.9622,34.12453955733323,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11.395,47.6034,36.225568318523315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.635,37.1506,28.8948645956336,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.85,121.9388,62.95110483541969,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.15,256.3014,69.60622529630521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.5,100.5016,37.640701374974405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8.895,163.0236,33.58370438173847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.7,50.1034,9.85935089141268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.6,121.3098,10.977695568743014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,140.618,48.75352294962898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.09,47.6034,38.18510180685656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.15,189.5872,58.34011998616389,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.75,34.5558,21.010126130035488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.655,178.4318,50.25977715828036,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.03,122.2756,45.38705982986781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
9.8,249.6408,31.644323345586013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14.15,47.1718,11.90862712490403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.85,93.3094,16.900538452960603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.7,183.5924,83.86603126415366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12.65,106.0938,51.76721935742734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
19.6,150.3024,50.80000787401514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6.85,261.2594,53.64935600731849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.5,196.7794,79.00975129691271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.09,50.4034,18.44515654582525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.55,103.3332,45.284257750348516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.25,215.9192,85.64141988547364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
19.25,35.9558,8.240849470776663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.635,149.905,50.46469062621904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.035,262.091,64.86798902386292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.72,77.5986,44.13009177420776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.0,77.9986,34.18302210162232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8.51,142.14700000000002,41.445916566050265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.355,119.0782,39.36135922449834,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.8,121.6098,39.580644259536754,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.85,266.1884,56.390254477170075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.1,146.6734,17.232144381939236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15.5,43.677,23.719211622648842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.5,182.3608,33.204891205965424,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.935,88.5856,42.96041899237017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8.155,190.85299999999998,49.66677964192967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8.18,143.1154,42.93716571922278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
14.3,155.2972,71.70291207475468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19.6,169.2816,34.270558793226584,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20.6,148.8392,51.812214776054496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.695,156.4604,50.352421987427775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8.85,183.9292,54.02654162539002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.93,53.2614,23.50774340509952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17.5,261.291,58.47121514044325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.1,78.4328,38.30696020307537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.65,54.693000000000005,26.059854182247452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
5.425,87.0514,9.410175343743601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.15,140.5812,20.67470918779754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6.26,152.8366,61.468813230775815,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
19.7,186.4556,71.19972752756853,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.88,169.3474,62.24379647804269,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11.8,199.7084,59.76078312739886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
13.85,141.0154,41.25269445745332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
14.35,80.99600000000001,41.925076028553605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.15,128.3678,11.276870133153082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.7,122.4388,35.190737417678534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.64,91.712,45.284257750348516,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.6,47.3376,33.91905659065417,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.5,87.2172,28.336457082705312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12.3,247.946,56.59061759691265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
12.1,170.8106,67.97048035728452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7.21,102.6332,46.40255596408456,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
17.6,118.2782,26.740777849569,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6.135,152.8366,44.3257915890963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.6,104.5964,35.52966084836724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12.1,164.9526,47.98266770407832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14.5,158.3604,33.30499662212864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
8.96,196.4768,50.616187134156995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.7,183.5266,66.52998121148089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.145,159.8578,47.39629943360558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.6,258.3304,64.29064006525367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
14.5,157.4262,63.072616879276545,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
12.3,229.4668,21.464705914593846,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.85,41.048,30.311779888353637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
13.8,243.6802,44.33330125312123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.35,256.3672,31.979193235602427,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.75,159.3578,67.02848946530125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8.185,115.8808,39.0301217010657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.395,233.6932,37.60530813595336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7.39,187.753,38.96182747254035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16.75,156.963,53.069143577035426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9.8,50.0008,22.49462157939093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.0,127.7362,41.97269112172818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6.215,37.4848,13.653717442513596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.65,150.5024,56.461052062461604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.51,95.8726,46.40255596408456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
7.72,117.5466,28.721528510857496,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.35,97.441,27.790789841240567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
6.11,125.4362,27.47757631233148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.8,230.9984,68.07325465996172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4.905,197.6768,54.3705067108998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.35,198.21099999999998,44.318280652570444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21.25,120.8756,56.12989934072571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15.85,39.9506,25.40000393700757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.6,128.931,37.790752837169045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.13,150.2024,42.680543576669685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
9.8,162.7894,74.16764523698997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.27,110.6544,14.956898074132885,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.6,153.1024,17.42425895124381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.895,50.6666,25.815998915401277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9.3,191.0846,36.573107606546095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
17.7,97.741,34.03662732998086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.3,107.1964,20.513059255020934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.555,112.7544,42.3044962149415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.2,241.8196,41.07477571454286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.775,97.8752,45.92661973191582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17.35,150.405,62.409374295853986,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12.65,108.2938,23.151004297870106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8.0,247.4092,83.50004550896963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.7,181.4292,54.02654162539002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14.85,261.591,48.65099176789719,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12.15,226.5404,15.001346606221723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15.1,257.9304,80.36330008156709,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
12.6,110.0228,56.614143109297345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.75,34.3532,32.2899798699225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10.8,246.7144,71.73076327490179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.2,64.851,30.802029153937244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.35,126.2704,65.23644380252497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
15.2,227.2352,64.20773785144591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7.315,153.434,21.433665108888867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16.1,127.0362,37.20481420461605,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.6,143.1786,16.998741129860175,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.75,240.4196,67.67106028428992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
17.2,225.4088,49.606418939488066,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6.635,173.1396,18.678308274573478,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,86.3882,9.267588683147306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.52,128.2994,63.11482710108616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.15,119.844,24.47897056659042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
9.195,100.1016,33.36491570497369,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12.15,116.9808,62.18493708286597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
20.75,192.982,68.07325465996172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
12.85,47.306000000000004,32.74046426060571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.1,176.9054,64.82692033407109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7.31,108.057,45.686792402181176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18.25,108.557,34.762436623458946,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.6,259.2304,68.19052133544662,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10.3,191.153,41.32525861988041,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.7,109.1912,23.365701359043346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11.15,103.2648,48.87627645391985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.85,51.2666,20.2517357280802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.6,51.8982,21.757384953160155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7.855,38.3848,30.530640347034975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.35,184.8266,62.23309891046725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16.2,164.321,74.47223643748052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12.5,124.902,42.083583497606284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
17.25,253.4724,27.47757631233148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
12.1,78.067,47.121576798744755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.0,76.1986,33.02393677319529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.94,189.4556,43.33077428341201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.65,230.2668,54.72447715602224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8.88,208.42700000000002,73.84376750951971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11.5,106.7254,23.294355539486382,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7.855,39.2848,29.283961480646706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
